Year	MUNICIPALITY_NAME	Cattle [#/km2]	Pork  [#/km2]	Poultry [#/km2]	Crops [%]	Flood control	Campsites [#/km2]	Outdoor activities [#/km2]	Human population [#/km2]	Distance from Montreal [km]	Soil capacity for agriculture																					CSDNAME	Year	CDNAME	gr	sept_gr	carbon	hunts	camp	outdo	modif.catt	modif.pig	modif.poult	modif.crop	modif.flood
2001	Lac Brome	9.74	*	NA	14.11	0	2.091272	0.0070	25.3	94.39	5																					Saint_Theodore_dActon	1991	Acton	1	4	1.147515633	0.416398248	0	0	1.287817096	1.004781786	0	0.842990963	0
2001	Lacolle	7.74	NA	0	63.43	0	7.184466	0.0000	64.08	56.42	2																					Saint_Theodore_dActon	1996	Acton	1	1	1.177772432	1.698904851	0	0	1.457208156	1.666681788	0	0.845873599	0
2001	Les Cedres	16.95	*	0.93	62.09	0	0.000000	0.0000	64.16	36.92	3																					Saint_Theodore_dActon	2001	Acton	1	1	1.177772432	2.326278212	0	0	1.159591679	1.554481155	0	1.009102882	0
2001	Longueuil	1	NA	0	11.62	2.8	3.091047	0.0253	2540.58	20.69	2																					Saint_Theodore_dActon	2006	Acton	1	1	1.177772432	2.712140588	0	0	0.931789907	1.988839949	0.098854308	0.813083611	2.560643708
2001	Marieville	NA	0	NA	63.36	0	0.000000	0.0000	111.68	43.36	2																					Saint_Valentin	1971	Le_Haut_Richelieu	5	7	0.076190087	0	0	0	1.303393285	0.004762247	0.003239873	0.900103196	1.072269553
2001	Mont Saint Gregoire	54.47	582.23	NA	63.22	0	0.000000	0.0182	37.7	47.8	4																					Saint_Valentin	1976	Le_Haut_Richelieu	3	7	0.206953021	0	0	0	1.482519464	0.001517639	0.00256089	0.866592548	0.153181365
2001	Mont Saint Hilaire	NA	130.5	0	112.93	0.6	7.184847	0.0435	310.67	42.17	4																					Saint_Valentin	1981	Le_Haut_Richelieu	3	4	0.311524643	0.005551977	0	0	1.258403131	0.219659952	0	0.95163032	0
2001	Notre Dame de Stanbridge	44.69	*	0	69.03	0	0.000000	0.0000	15.57	63.95	2																					Saint_Valentin	1986	Le_Haut_Richelieu	3	4	0.386793158	0.005551977	0	0	1.258403131	0	0.001502317	0.970547621	0
2001	Noyan	NA	0	0	72.51	0	0.000000	0.0000	23.78	60.59	2																					Saint_Valentin	1991	Le_Haut_Richelieu	3	4	0.429646773	0.047191801	0	0	0.901750113	0.219659952	0	0.832541406	0
2001	Ormstown	26.15	*	NA	43.49	0	0.000000	0.0000	24.62	50.44	2																					Saint_Valentin	1996	Le_Haut_Richelieu	3	4	0.429646773	0.183215229	0	0	1.258403131	0.219659952	0	1.264396362	0
2001	Richelieu	NA	0	0	66.46	0	0.000000	0.0000	152.15	38.89	2																					Saint_Valentin	2001	Le_Haut_Richelieu	3	4	0.405662119	0.155455346	0	0	1.258403131	0.581255797	0	1.842725277	0
2001	Rigaud	18.48	*	5.27	35.66	0	1.979911	0.0290	58.85	49.92	7																					Saint_Valentin	2006	Le_Haut_Richelieu	3	4	0.332600262	0.183215229	0	0	1.34594966	0.510764075	0.001043297	2.356194874	0
2001	Rougemont	7.05	110.14	0	53.07	0	7.938258	0.0221	56.89	51.25	4																					Saint_Valerien_de_Milton	1971	Les_Maskoutains	3	4	0.449769814	0	0	0	1.470837322	0.70596387	0.229806422	0.964782348	0
2001	Roxton	36.99	226.48	0	23.65	0.6	0.000000	0.0000	6.76	92.7	7																					Saint_Valerien_de_Milton	1976	Les_Maskoutains	3	7	0.622475264	0	0	0	1.318691328	1.19951059	0.224967998	0.934694832	0.548709366
2001	Roxton Pond	27.24	386.66	NA	20.9	0.8	0.633031	0.0047	33.32	83.9	5																					Saint_Valerien_de_Milton	1981	Les_Maskoutains	5	7	0.785172959	0.008327965	0	0	1.228015654	2.896492829	0	0.860286781	1.280321854
2001	Saint Aime	32.38	245.24	0	75.28	0	0.000000	0.0000	8.37	74.11	4																					Saint_Valerien_de_Milton	1986	Les_Maskoutains	6	6	0.928412504	0.04996779	0	0	1.063074933	3.678914313	0.34509915	1.020273098	0
2001	Saint Alexandre	NA	220.66	0	71.28	0	0.000000	0.0000	30.32	55.14	3																					Saint_Valerien_de_Milton	1991	Les_Maskoutains	3	4	1.042743504	0.202647147	0	0	0.977684037	3.316878875	0	0.932713019	0
2001	Saint Alphonse	NA	431.02	15346.91	64.92	0	2.199074	0.0000	54.11	72.45	3																					Saint_Valerien_de_Milton	1996	Les_Maskoutains	6	6	1.117781302	1.229762825	0.062853263	0	0.930677322	4.277021138	0.62032871	1.143505801	0
2001	Saint Amable	NA	0	0	23.96	0	0.000000	0.0264	192.46	35.56	4																					Saint_Valerien_de_Milton	2001	Les_Maskoutains	6	6	1.117781302	2.281862398	0	0	0.959048239	3.802314076	0.75724274	1.181520568	1.280321854
2001	Saint Anicet	25.89	*	0.69	50.06	0	0.778485	0.0000	18.61	68.45	2																					Saint_Valerien_de_Milton	2006	Les_Maskoutains	6	6	1.117781302	2.825956109	0.140791097	0	0.89757792	2.628498687	0.583348182	1.14422646	1.280321854
2001	Saint Antoine sur Richelieu	17.48	*	0	64.91	0.6	0.000000	0.0000	22.48	51.04	2																					Sainte_Angele_de_Monnoir	1971	Rouville	7	5	0.241301133	0	0.904657419	0	1.191856642	0.338590529	0.158967619	0.924785769	1.072269553
2001	Saint Armand	34.3	*	2.02	34.16	0	0.561608	0.0000	14.17	75.56	3																					Sainte_Angele_de_Monnoir	1976	Rouville	7	5	0.241301133	0	0.904657419	0	1.046386158	0.505897163	0.049154109	0.947306366	0.336084487
2001	Saint Barnabe Sud	24.09	332.37	1339.27	74.68	0	0.000000	0.0000	14.81	65.44	2																					Sainte_Angele_de_Monnoir	1981	Rouville	7	5	0.287179146	0	1.89859046	0	1.019127827	1.305588334	0	1.093960489	0
2001	Saint Basile le Grand	NA	*	5.27	48.12	0.6	0.000000	0.0000	332.97	33.18	2																					Sainte_Angele_de_Monnoir	1986	Rouville	7	5	0.361758324	0	2.011672673	0	0.908425623	0.855215831	0	0.88478919	0
2001	Saint Bernard de Lacolle	17.39	*	0	37.49	0.8	3.462982	0.0256	12.79	53.76	2																					Sainte_Angele_de_Monnoir	1991	Rouville	7	5	0.440093993	0.011103953	2.166416767	0	0.823034727	0.978877256	0	0.813083611	0
2001	Saint Bernard de Michaudville	36.72	*	0	59	0	0.000000	0.0000	8.8	60.95	4																					Sainte_Angele_de_Monnoir	1996	Rouville	7	5	0.467612768	0.161007323	2.166416767	0	0.742650463	0.831337311	0.029731675	0.826956299	1.280321854
2001	Saint Blaise sur Richelieu	NA	0	0	69.78	0	0.000000	0.0000	27.71	44.78	2																					Sainte_Angele_de_Monnoir	2001	Rouville	7	5	0.467612768	0.235959007	2.833006327	0	0.906478599	1.02021984	0	0.952350979	0
2001	Saint Cesaire	23.28	387.63	1811.49	76.5	0	0.000000	0.0000	55.41	57.38	2																					Sainte_Angele_de_Monnoir	2006	Rouville	7	5	0.467612768	0.538541734	3.196059834	0	1.547327538	0.814972227	0	1.038830069	0
2001	Saint Charles sur Richelieu	NA	*	0	49.99	0.6	1.930271	0.0000	25.98	46.29	4																					Sainte_Anne_de_Sabrevois	1971	Le_Haut_Richelieu	5	7	0.328530471	0.005551977	0	0	1.648294624	0.032603076	0.184250389	0.776690327	0.528132765
2001	Saint Chrysostome	32.1	*	NA	38.95	0.8	2.141823	0.0000	24.98	45.18	2																					Sainte_Anne_de_Sabrevois	1976	Le_Haut_Richelieu	3	7	0.34406301	0	0	0	1.689460268	0.029829459	0.072330427	1.053783745	0.898511587
2001	Saint Clet	NA	*	0	80.78	0.8	0.000000	0.0000	39.18	45.72	2																					Sainte_Anne_de_Sabrevois	1981	Le_Haut_Richelieu	5	7	0.348785797	0	0	0	1.710877528	0.836114511	0	1.015588814	1.280321854
2001	Saint Constant	NA	*	0	70.06	0.4	0.000000	0.0169	381.74	19.71	2																					Sainte_Anne_de_Sabrevois	1986	Le_Haut_Richelieu	3	4	0.346146559	0	0	0	1.893897755	0.302167189	0.00052394	1.131434761	0
2001	Saint Cyprien de Napierville	24.17	*	NA	82.24	0.8	0.000000	0.0000	13.01	43.9	2																					Sainte_Anne_de_Sabrevois	1991	Le_Haut_Richelieu	5	7	0.332952962	0.005551977	0	0	2.043540432	0.32587376	0	0.984960803	2.240563245
2001	Saint Damase	36.28	308.06	2452.88	84.23	0.4	0.000000	0.0000	30.4	54.1	3																					Sainte_Anne_de_Sabrevois	1996	Le_Haut_Richelieu	5	7	0.310439381	0.133247439	0	0	2.371752997	0.271971403	0	1.177376778	0.960241391
2001	Saint David	22.84	252.45	NA	74.78	0	0.000000	0.0000	9.17	82.82	2																					Sainte_Anne_de_Sabrevois	2001	Le_Haut_Richelieu	3	4	0.278733511	0.324790633	0	0	1.881023557	0.43142818	0.042850793	1.16764788	0
2001	Saint Denis sur Richelieu	NA	*	1104.92	69.02	0.6	0.000000	0.0114	24.99	52.52	2																					Sainte_Anne_de_Sabrevois	2006	Le_Haut_Richelieu	5	7	0.237963048	0.438606154	0	0	1.809341297	0.784619444	0.042850793	1.563469882	1.280321854
2001	Saint Dominique	46.12	519.51	7017.73	53.21	0.8	0.000000	0.0000	31.29	69.01	3																					Sainte_Barbe	1971	Le_Haut_Saint_Laurent	3	4	0.135296655	0.005551977	0	0	1.229962677	0.007535863	0.003533921	0.962079877	0
2001	Saint edouard	20.37	*	7809.72	66.39	0.8	0.000000	0.0000	21.86	33.94	2																					Sainte_Barbe	1976	Le_Haut_Saint_Laurent	3	7	0.155922768	0	0	0	1.067803419	0.000366327	0.002357729	0.869835514	0.137177342
2001	Saint etienne de Beauharnois	NA	*	0	76.62	0	0.000000	0.0000	18.25	34.91	2																					Sainte_Barbe	1981	Le_Haut_Saint_Laurent	3	4	0.224939512	0	0	0	1.187962595	0	0.00117833	0.988924428	0
2001	Saint Georges de Clarenceville	33.62	94.36	0	55.19	0.8	0.000000	0.0000	16.44	63.76	3																					Sainte_Barbe	1986	Le_Haut_Saint_Laurent	3	4	0.321432149	0.038863836	0	0	1.235525602	0.001317032	0.00117833	1.243857578	0
2001	Saint Gerard Majella	18.78	*	NA	113.87	0	0.000000	0.0000	6.56	87.2	2																					Sainte_Barbe	1991	Le_Haut_Saint_Laurent	4	2	0.424485939	0.255390925	0	0	0.846120865	0	0.00117833	0.82209185	0
2001	Saint Hugues	57.14	415.7	1688.63	81.71	1.6	0.000000	0.0000	14.62	74.93	2																					Sainte_Barbe	1996	Le_Haut_Saint_Laurent	5	2	0.513186144	0.71065301	0	0	0.659762884	0	0	1.063332478	0.960241391
2001	Saint Hyacinthe	18.61	132.6	976.46	62.54	1.2	1.343443	0.0204	297.98	61.5	2																					Sainte_Barbe	2001	Le_Haut_Saint_Laurent	4	2	0.563866849	0.64402929	0	0	0.453100227	0	0	1.18350238	0
2001	Saint Ignace de Stanbridge	32.16	226.02	1722.73	44.52	0	0.000000	0.0000	9.5	70.77	3																					Sainte_Barbe	2006	Le_Haut_Saint_Laurent	4	2	0.563866849	0.871660332	0	0	0.411656437	0.001317032	0	1.069277915	0
2001	Saint Isidore	25.02	*	0	83.73	0.8	0.000000	0.0000	44.15	23.98	2																					Sainte_Brigide_dIberville	1971	Le_Haut_Richelieu	3	7	0.088152866	0	0	0	1.372095407	0.352824938	0.258687268	0.975231905	1.072269553
2001	Saint Jacques le Mineur	NA	*	NA	86.52	0	1.980766	0.0000	22.55	34.34	2																					Sainte_Brigide_dIberville	1976	Le_Haut_Richelieu	3	7	0.170684585	0	0	0	1.284757487	0.398929769	0.138961672	1.100446421	0.701890731
2001	Saint Jean Baptiste	NA	*	NA	NA	0	34.444295	0.0000	36.34	45.67	2																					Sainte_Brigide_dIberville	1981	Le_Haut_Richelieu	3	4	0.247893219	0.022207907	0	0	1.654970134	1.1823979	0.000716408	1.115940591	0
2001	Saint Jean sur Richelieu	8.37	0	38.79	59.09	0.6	0.000000	0.0000	479.31	38.25	2																					Sainte_Brigide_dIberville	1986	Le_Haut_Richelieu	3	4	0.314158937	0.011103953	0	0	1.76622863	1.381679621	0.007982063	1.281331851	0
2001	Saint Joachim de Shefford	30.07	197.99	NA	17.96	0	0.000000	0.0000	8.72	93.23	5																					Sainte_Brigide_dIberville	1991	Le_Haut_Richelieu	5	7	0.36386191	0.044415813	0	0	1.563181874	1.476087243	0	1.15972063	2.560643708
2001	Saint Jude	31.08	240.46	3093.66	60.55	0	0.000000	0.0000	14.17	63.23	4																					Sainte_Brigide_dIberville	1996	Le_Haut_Richelieu	6	7	0.36386191	0.607941442	0	0	2.234905046	1.510103293	0.067724568	1.220976653	1.280321854
2001	Saint Liboire	44.98	716.92	856.33	76.62	0	4.595099	0.0000	37.68	75.27	3																					Sainte_Brigide_dIberville	2001	Le_Haut_Richelieu	6	6	0.36386191	0.968819923	0	0	2.095275633	3.014711686	0.067724568	1.370873742	0
2001	Saint Louis	11.9	150.64	0	70.16	0	0.000000	0.0000	15.46	68.51	4																					Sainte_Brigide_dIberville	2006	Le_Haut_Richelieu	3	4	0.357396058	0.966043935	0	0	2.139500885	2.370866357	0	1.494827104	0
2001	Saint Louis de Gonzague	28.53	*	0	63.77	0	0.000000	0.0000	14.41	42.01	2																					Sainte_Cecile_de_Milton	1971	La_Haute_Yamaska	7	5	0.402856888	0	0.904077813	0	0.989922472	0.254911046	0.562214161	0.638143619	0
2001	Saint Marc sur Richelieu	32	*	NA	71.47	0.6	4.713805	0.0000	31.38	42.03	3																					Sainte_Cecile_de_Milton	1976	La_Haute_Yamaska	7	5	0.731750578	0	0.904077813	0.496204925	0.916491864	0.45754204	0.523742008	0.735973089	0.365806244
2001	Saint Marcel de Richelieu	19.23	181.07	0	79.25	0	0.000000	0.0000	11.96	74.44	2																					Sainte_Cecile_de_Milton	1981	La_Haute_Yamaska	2	3	0.997343305	0.011103953	0.977879946	1.488614776	0.825538043	0.678908027	0.000176429	0.668591465	0
2001	Saint Mathias sur Richelieu	17.17	203.48	0	56.52	2	0.000000	0.0000	85.11	37.51	2																					Sainte_Cecile_de_Milton	1986	La_Haute_Yamaska	6	6	1.194026183	0.041639825	0.774923799	0.744307388	0.668107271	0.927748516	0.627706638	0.745521822	0
2001	Saint Mathieu	NA	0	0	78.03	0.6	0.000000	0.0000	60.1	25.3	2																					Sainte_Cecile_de_Milton	1991	La_Haute_Yamaska	7	5	1.316190322	0.138799416	1.014781013	0	0.593564078	0.515107663	0.384534405	0.767321759	2.560643708
2001	Saint Mathieu de Beloeil	9.82	0	0	102.58	0	0.000000	0.0000	54.5	36.69	2																					Sainte_Cecile_de_Milton	1996	La_Haute_Yamaska	1	1	1.316190322	1.379666195	1.476045186	0	0.493709578	0.961712234	0.578835884	0.584814846	0
2001	Saint Michel	NA	76.38	0	57.83	0.8	0.000000	0.0000	40.88	32.55	2																					Sainte_Cecile_de_Milton	2001	La_Haute_Yamaska	6	6	1.314526846	2.187478796	1.575678346	0	0.747888884	1.001223184	1.215893245	0.788581202	0
2001	Saint Nazaire dActon	NA	515.97	0	54.56	0	0.000000	0.0000	15.19	88.72	3																					Sainte_Cecile_de_Milton	2006	La_Haute_Yamaska	1	1	1.179481455	2.465077627	1.645790373	0	0.747888884	1.499322822	0	0.761916816	0
2001	Saint Ours	NA	*	0	57.9	2.4	5.828422	0.0164	26.59	62.37	2																					Sainte_Christine	1971	Acton	4	4	0.980341614	0	0	0	0.832491699	0.051233405	0.37892611	0.477796972	0
2001	Saint Patrice de Sherrington	17.71	*	1.45	68.03	0.8	0.000000	0.0000	19.99	41.96	0																					Sainte_Christine	1976	Acton	4	7	0.980341614	0	0	0	0.75989553	0.163329373	1.408970415	0.475274666	0.685886708
2001	Saint Paul dAbbotsford	18.01	190.4	0	33.86	0	0.000000	0.0000	34.86	65.21	4																					Sainte_Christine	1981	Acton	4	1	1.043355779	0.011103953	0	0	0.245603131	0.655881778	0.380487237	0.364653496	0
2001	Saint Paul de lIle aux Noix	NA	*	NA	NA	0	5.184219	0.0000	63.09	53.19	2																					Sainte_Christine	1986	Acton	1	1	1.344344348	0.241510984	0	0	0.826730098	0.81130896	0	0.481580433	1.280321854
2001	Saint Philippe	2.58	*	0	73.52	0	12.612893	0.0000	60.57	26.6	2																					Sainte_Christine	1991	Acton	1	1	1.679571422	0.985475853	0	0	0.809683707	0.48894147	0	0.419783916	0
2001	Saint Pie	16.2	425.21	2037.38	73.8	1.8	2.548778	0.0000	43.29	63.19	2																					Sainte_Christine	1996	Acton	1	1	1.800065015	2.517821406	0	0	1.325644984	0.958415294	0	0.482120927	0.960241391
2001	Saint Pierre de Veronne a Pike River	54.89	191.1	2688.35	95.58	0	0.000000	0.0000	14.01	66.91	2																					Sainte_Christine	2001	Acton	1	1	1.800065015	3.250682322	0	0	0.853630813	2.248146915	0	0.483922575	0
2001	Saint Polycarpe	10.87	*	0	117.24	1.4	4.337680	0.0000	22.73	55.02	2																					Sainte_Christine	2006	Acton	1	1	1.800065015	3.275666217	0	0	0.960160824	1.740993775	0.309769109	0.524639813	2.560643708
2001	Saint Remi	12.42	*	3.18	68.06	0.4	0.000000	0.0000	70.45	28.98	2																					Sainte_Clotilde_de_Chateauguay	1971	Les_Jardins_de_Napierville	4	2	0.596493839	0.005551977	0	0	0.45949759	0.028625814	0.005089701	0.515811739	0
2001	Saint Robert	12.14	63.57	0	44.42	0	0.150286	0.0000	26.95	76.2	4																					Sainte_Clotilde_de_Chateauguay	1976	Les_Jardins_de_Napierville	4	2	0.755861943	0.005551977	0	0	0.43585516	0.024020565	0.00411667	0.597246216	0.365806244
2001	Saint Roch de Richelieu	22.03	0	0	80.7	0.8	12.327189	0.0000	50.69	60.6	2																					Sainte_Clotilde_de_Chateauguay	1981	Les_Jardins_de_Napierville	4	2	0.95340695	0.047191801	0	0	0.41137829	0.037260658	0.001987305	0.549862881	0
2001	Saint Sebastien	NA	246.59	1.59	78.76	0.8	0.000000	0.0000	11.62	60.24	2																					Sainte_Clotilde_de_Chateauguay	1986	Les_Jardins_de_Napierville	4	2	1.153410741	0.213751101	0	0	0.441418084	0.017981407	0	0.62156846	0
2001	Saint Simon	46.8	487.62	NA	63.56	0	0.000000	0.0000	15.58	71.19	2																					Sainte_Clotilde_de_Chateauguay	1991	Les_Jardins_de_Napierville	4	1	1.320155194	0.569077605	0	0	0.428623357	0.017981407	0.004704766	0.555988483	0
2001	Saint Stanislas de Kostka	NA	*	7.55	70.18	0.8	0.000000	0.0000	25.65	49.38	2																					Sainte_Clotilde_de_Chateauguay	1996	Les_Jardins_de_Napierville	1	1	1.320155194	1.446289914	0	0	0.439471061	0.017981407	0	0.685707118	1.280321854
2001	Saint Telesphore	11.97	0	0	77.17	1.4	0.000000	0.0000	12.32	61.32	2																					Sainte_Clotilde_de_Chateauguay	2001	Les_Jardins_de_Napierville	1	2	1.320155194	1.973727695	0	0	0.280927703	0	0	0.711650845	1.280321854
2001	Saint Theodore dActon	41.69	297.04	0	56.01	0	0.000000	0.0000	18	91.28	4																					Sainte_Clotilde_de_Chateauguay	2006	Les_Jardins_de_Napierville	4	2	1.263651328	1.790512466	0	0	0.413881607	0	0	0.705345078	0
2001	Saint Valentin	NA	111.07	0	102.28	0	0.000000	0.0000	11.65	50.62	2																					Sainte_Helene_de_Bagot	1971	Les_Maskoutains	6	6	0.297642219	0	0	0	1.020240412	0.567387715	1.399630386	0.940820434	0
2001	Saint Valerien de Milton	34.48	726.57	1416.38	65.58	0.8	0.000000	0.0000	15.98	78.59	3																					Sainte_Helene_de_Bagot	1976	Les_Maskoutains	6	6	0.426585064	0	0	0	1.107856478	1.005462107	1.129651681	1.001896291	0
2001	Sainte Angele de Monnoir	32.59	194.95	0	52.86	0	10.147090	0.0000	30.91	49.06	4																					Sainte_Helene_de_Bagot	1981	Les_Maskoutains	6	6	0.529103463	0	0	0	1.196028836	2.465535641	0.900080497	1.167467716	0
2001	Sainte Anne de Sabrevois	NA	82.44	NA	64.81	0	0.000000	0.0000	41.34	50.21	2																					Sainte_Helene_de_Bagot	1986	Les_Maskoutains	6	6	0.602967909	0.008327965	0	0	1.706983481	2.442457059	1.004130669	1.170170187	0
2001	Sainte Barbe	16.29	0	0	65.69	0	0.000000	0.0000	32.3	56.86	2																					Sainte_Helene_de_Bagot	1991	Les_Maskoutains	6	6	0.645948895	0.105487556	0	0	1.247764037	2.652414587	0.661944502	1.058468029	0
2001	Sainte Brigide dIberville	75.33	576.07	NA	76.09	0	0.000000	0.0000	17.38	54.61	4																					Sainte_Helene_de_Bagot	1996	Les_Maskoutains	6	6	0.645948895	0.827244519	0	0	1.683062904	2.623265448	1.517415266	1.286016135	0
2001	Sainte Cecile de Milton	NA	191.32	2274.26	43.77	0	5.643669	0.0000	25.92	74.52	4																					Sainte_Helene_de_Bagot	2001	Les_Maskoutains	6	6	0.630342453	1.299162533	0	0	2.150626735	2.689727577	1.247399136	1.393754668	0
2001	Sainte Christine	30.69	429.59	0	26.86	0	0.000000	0.0000	7.92	102.05	4																					Sainte_Helene_de_Bagot	2006	Les_Maskoutains	6	6	0.567296011	1.401874101	0	0	1.198254006	1.664850155	1.256215226	1.345290345	0
2001	Sainte Clotilde de Chateauguay	10.1	*	0	39.5	0.8	0.000000	0.0000	19.1	40.35	0																					Sainte_Julie	1971	Lajemmerais	3	4	0.272420985	0	0	0	0.745710072	0	0.278864297	0.881366059	0
2001	Sainte Helene de Bagot	77.32	513.97	2333.19	77.36	0	0.000000	0.0000	20.15	79.76	3																					Sainte_Julie	1976	Lajemmerais	4	2	0.302365185	0	0	0	0.541179869	0	0.055772859	0.671438068	0.365806244
2001	Sainte Julie	NA	NA	NA	NA	0	0.000000	0.0000	517.91	30.74	2																					Sainte_Julie	1981	Lajemmerais	4	2	0.348865533	0.005551977	0	0	0.541179869	0	0	0.769844066	0
2001	Sainte Justine de Newton	29.65	57.06	1.29	44.4	0.8	0.514109	0.0000	10.13	57.18	2																					Sainte_Julie	1986	Lajemmerais	4	2	0.404477648	0.01665593	0	0	0.507060597	0	0	0.573824795	0
2001	Sainte Marie Madeleine	53.58	*	0	79.93	1.8	0.000000	0.0000	47.08	49.89	2																					Sainte_Julie	1991	Lajemmerais	4	2	0.461757149	0.063847731	0	0	0.541179869	0	0	0.445187149	0
2001	Sainte Marthe	14.74	0	NA	80.71	0	0.000000	0.0000	13.28	49.64	2																					Sainte_Julie	1996	Lajemmerais	5	2	0.513259655	0.124919474	0	0	0.370768939	0	0	0.686968272	2.560643708
2001	Sainte Martine	52.35	0	NA	150.24	0.6	0.000000	0.0000	55.83	30.78	2																					Sainte_Julie	2001	Lajemmerais	4	2	0.551540786	0.222079066	0	0	0.541179869	0	0.055772859	0.671438068	0
2001	Sainte Sabine	53.45	148.89	0	57.52	0	6.405756	0.0000	18.39	62.08	4																					Sainte_Julie	2006	Lajemmerais	4	2	0.569156161	0.274822844	0	0	0.541179869	0	0.055772859	0.671438068	0
2001	Sainte Victoire de Sorel	NA	*	0	36.85	0	0.417101	0.0000	30.25	69.77	4																					Sainte_Justine_de_Newton	1971	Vaudreuil_Soulanges	3	4	0.430065144	0	0	0	0.67700795	0.031975087	0.003223834	0.722460731	0
2001	Salaberry de Valleyfield	20.75	*	0	46.72	0	0.000000	0.0088	343.22	40.04	2																					Sainte_Justine_de_Newton	1976	Vaudreuil_Soulanges	3	7	0.473956451	0	0	0	0.815524778	0.03050978	0.000940953	0.940279939	0.320080464
2001	Shefford	25.36	132.86	NA	13.69	0.8	0.000000	0.0000	41.8	90.93	5																					Sainte_Justine_de_Newton	1981	Vaudreuil_Soulanges	3	4	0.57337251	0.005551977	0	0	0.707047745	0.201741343	0.004170133	0.897040394	0
2001	Sorel Tracy	NA	*	NA	NA	0	0.000000	0.0420	574.5	73.27	4																					Sainte_Justine_de_Newton	1986	Vaudreuil_Soulanges	4	4	0.700914637	0.002775988	0.04784547	0	0.488702945	0.145347965	0.001037187	0.839027338	0
2001	Stanbridge East	16.09	*	0	36.12	1.6	0.000000	0.0000	17.78	76.34	3																					Sainte_Justine_de_Newton	1991	Vaudreuil_Soulanges	4	4	0.829184147	0.002775988	0	0	0.543497755	0.145347965	0.010446718	0.813443941	0
2001	Sutton	5.29	0	0	4.31	1.6	0.000000	0.0156	13.76	100.52	7																					Sainte_Justine_de_Newton	1996	Vaudreuil_Soulanges	5	1	0.930782355	0.24706296	0.057414564	0	0.618875386	0.145347965	0.000935607	0.8141646	0.960241391
2001	Tres Saint Redempteur	24.56	*	0	43.93	0	0.000000	0.0000	22.17	54.83	7																					Sainte_Justine_de_Newton	2001	Vaudreuil_Soulanges	1	1	0.944370128	0.616269407	0.143536132	0	0.824703604	0.298608587	0.000689676	0.799931583	1.280321854
2001	Tres Saint Sacrement	40.76	*	62.06	71.71	0	0.000000	0.0000	12.01	40.99	1																					Sainte_Justine_de_Newton	2006	Vaudreuil_Soulanges	7	5	0.944370128	0.519109816	0.191381602	0	0.993260226	0.163905029	0.003063444	1.013066507	0
2001	Upton	NA	475.91	0	79.03	1.6	5.121155	0.0000	33.53	81.76	3																					Sainte_Marie_Madeleine	1971	Les_Maskoutains	3	4	0.217684987	0	0	0	0.952929022	0.025171877	0.439024147	1.282953334	0
2001	Varennes	8.59	0	0	47.42	0	0.000000	0.0000	207.97	30.64	2																					Sainte_Marie_Madeleine	1976	Les_Maskoutains	3	7	0.285610896	0	0	0	0.984748951	0.086191438	0.087804829	1.441266692	0.731612488
2001	Vaudreuil Dorion	7.12	*	1.52	32.8	0	0.000000	0.0000	267.57	32.7	3																					Sainte_Marie_Madeleine	1981	Les_Maskoutains	3	4	0.290210336	0	0	0	0.984748951	0.086191438	0.087804829	1.589954103	0
2001	Vercheres	14.65	0	0	74.05	0	0.000000	0.0000	63.77	39.5	2																					Sainte_Marie_Madeleine	1986	Les_Maskoutains	3	4	0.279541009	0.005551977	0	0	0.8583593	0.086191438	0	1.434652071	0
2001	Yamaska	24.69	78.43	0	49.2	1.4	0.000000	0.0000	34.89	83.22	3																					Sainte_Marie_Madeleine	1991	Les_Maskoutains	3	4	0.246528144	0.036087848	0	0	0.559908383	0.086191438	0	1.472486673	0
2006	Acton Vale	70.68	210.87	0	42.1	0.8	1.672312	0.0000	82.53	90.91	4																					Sainte_Marie_Madeleine	1996	Les_Maskoutains	3	4	0.220851952	0.238734995	0	0	1.062240494	0.086191438	0	1.464739588	0
2006	Ange Gardien	61.63	851.94	7894	74.98	0	6.362171	0.0000	21.35	65.29	3																					Sainte_Marie_Madeleine	2001	Les_Maskoutains	5	7	0.2230039	0.269270867	0	0	1.490307559	0.110944656	0	1.440057014	2.880724172
2006	Beauharnois	NA	0	0	NA	0	0.000000	0.0636	151.63	28.92	2																					Sainte_Marie_Madeleine	2006	Les_Maskoutains	5	7	0.273475451	0.233183019	0	0	0.984748951	0.12245778	0.087804829	1.40402406	2.240563245
2006	Bedford	35.48	0	0	60	0.6	0.000000	0.0000	101.98	72.18	4																					Sainte_Marthe	1971	Vaudreuil_Soulanges	5	7	0.690613471	0	0	0	0.846399011	0.014653068	0.520929841	0.903886656	1.072269553
2006	Bethanie	NA	174.81	0	25.83	2.4	0.000000	0.0000	6.88	100.63	5																					Sainte_Marthe	1976	Vaudreuil_Soulanges	3	7	0.708573474	0.036087848	0	0	1.129830031	0.061804546	0.564518427	1.232327033	0.336084487
2006	Bolton Ouest	14.4	0	1.13	8.45	0	0.000000	0.0000	6.83	104.47	7																					Sainte_Marthe	1981	Vaudreuil_Soulanges	4	2	0.787354912	0.105487556	0	0	0.676451658	0.011774787	0	1.058468029	0
2006	Boucherville	NA	*	NA	NA	0	0.000000	0.0553	540.13	23.69	2																					Sainte_Marthe	1986	Vaudreuil_Soulanges	4	2	0.898645131	0.130471451	0	0	0.434742575	0.003139943	0	1.196834573	0
